Date,WeekDayName,WeekDayNameShort,WeekdayIndex,WeekNumber,MonthName,MonthNameShort,MonthIndex,Module,AcademicYear,AcademicYearShort,AcademicYearStart,AcademicYearEnd,FullModuleName,ModuleIndex
06/04/2020,Monday,Mon,1,0,April,Apr,8,Module 4,2019-20,0,2019,0,2019-20 Module 4,4
07/04/2020,Tuesday,Tue,2,0,April,Apr,8,Module 4,2019-20,0,2019,0,2019-20 Module 4,4
08/04/2020,Wednesday,Wed,3,0,April,Apr,8,Module 4,2019-20,0,2019,0,2019-20 Module 4,4
09/04/2020,Thursday,Thu,4,0,April,Apr,8,Module 4,2019-20,0,2019,0,2019-20 Module 4,4
10/04/2020,Friday,Fri,5,0,April,Apr,8,Module 4,2019-20,0,2019,0,2019-20 Module 4,4
11/04/2020,Saturday,Sat,6,0,April,Apr,8,Module 4,2019-20,0,2019,0,2019-20 Module 4,4
12/04/2020,Sunday,Sun,7,0,April,Apr,8,Module 4,2019-20,0,2019,0,2019-20 Module 4,4
13/04/2020,Monday,Mon,1,0,April,Apr,8,Module 4,2019-20,0,2019,0,2019-20 Module 4,4
14/04/2020,Tuesday,Tue,2,0,April,Apr,8,Module 4,2019-20,0,2019,0,2019-20 Module 4,4
15/04/2020,Wednesday,Wed,3,0,April,Apr,8,Module 4,2019-20,0,2019,0,2019-20 Module 4,4
16/04/2020,Thursday,Thu,4,0,April,Apr,8,Module 4,2019-20,0,2019,0,2019-20 Module 4,4
17/04/2020,Friday,Fri,5,0,April,Apr,8,Module 4,2019-20,0,2019,0,2019-20 Module 4,4
18/04/2020,Saturday,Sat,6,0,April,Apr,8,Module 4,2019-20,0,2019,0,2019-20 Module 4,4
19/04/2020,Sunday,Sun,7,0,April,Apr,8,Module 4,2019-20,0,2019,0,2019-20 Module 4,4
20/04/2020,Monday,Mon,1,106,April,Apr,8,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
21/04/2020,Tuesday,Tue,2,106,April,Apr,8,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
22/04/2020,Wednesday,Wed,3,106,April,Apr,8,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
23/04/2020,Thursday,Thu,4,106,April,Apr,8,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
24/04/2020,Friday,Fri,5,106,April,Apr,8,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
25/04/2020,Saturday,Sat,6,106,April,Apr,8,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
26/04/2020,Sunday,Sun,7,106,April,Apr,8,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
27/04/2020,Monday,Mon,1,107,April,Apr,8,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
28/04/2020,Tuesday,Tue,2,107,April,Apr,8,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
29/04/2020,Wednesday,Wed,3,107,April,Apr,8,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
30/04/2020,Thursday,Thu,4,107,April,Apr,8,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
01/05/2020,Friday,Fri,5,107,May,May,9,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
02/05/2020,Saturday,Sat,6,107,May,May,9,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
03/05/2020,Sunday,Sun,7,107,May,May,9,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
04/05/2020,Monday,Mon,1,108,May,May,9,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
05/05/2020,Tuesday,Tue,2,108,May,May,9,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
06/05/2020,Wednesday,Wed,3,108,May,May,9,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
07/05/2020,Thursday,Thu,4,108,May,May,9,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
08/05/2020,Friday,Fri,5,108,May,May,9,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
09/05/2020,Saturday,Sat,6,108,May,May,9,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
10/05/2020,Sunday,Sun,7,108,May,May,9,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
11/05/2020,Monday,Mon,1,109,May,May,9,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
12/05/2020,Tuesday,Tue,2,109,May,May,9,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
13/05/2020,Wednesday,Wed,3,109,May,May,9,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
14/05/2020,Thursday,Thu,4,109,May,May,9,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
15/05/2020,Friday,Fri,5,109,May,May,9,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
16/05/2020,Saturday,Sat,6,109,May,May,9,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
17/05/2020,Sunday,Sun,7,109,May,May,9,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
18/05/2020,Monday,Mon,1,110,May,May,9,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
19/05/2020,Tuesday,Tue,2,110,May,May,9,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
20/05/2020,Wednesday,Wed,3,110,May,May,9,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
21/05/2020,Thursday,Thu,4,110,May,May,9,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
22/05/2020,Friday,Fri,5,110,May,May,9,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
23/05/2020,Saturday,Sat,6,110,May,May,9,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
24/05/2020,Sunday,Sun,7,110,May,May,9,Module 5,2019-20,19/20,2019,2020,2019-20 Module 5,5
25/05/2020,Monday,Mon,1,0,May,May,9,Module 5,2019-20,0,2019,0,2019-20 Module 5,5
26/05/2020,Tuesday,Tue,2,0,May,May,9,Module 5,2019-20,0,2019,0,2019-20 Module 5,5
27/05/2020,Wednesday,Wed,3,0,May,May,9,Module 5,2019-20,0,2019,0,2019-20 Module 5,5
28/05/2020,Thursday,Thu,4,0,May,May,9,Module 5,2019-20,0,2019,0,2019-20 Module 5,5
29/05/2020,Friday,Fri,5,0,May,May,9,Module 5,2019-20,0,2019,0,2019-20 Module 5,5
30/05/2020,Saturday,Sat,6,0,May,May,9,Module 5,2019-20,0,2019,0,2019-20 Module 5,5
31/05/2020,Sunday,Sun,7,0,May,May,9,Module 5,2019-20,0,2019,0,2019-20 Module 5,5
01/06/2020,Monday,Mon,1,111,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
02/06/2020,Tuesday,Tue,2,111,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
03/06/2020,Wednesday,Wed,3,111,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
04/06/2020,Thursday,Thu,4,111,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
05/06/2020,Friday,Fri,5,111,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
06/06/2020,Saturday,Sat,6,111,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
07/06/2020,Sunday,Sun,7,111,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
08/06/2020,Monday,Mon,1,112,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
09/06/2020,Tuesday,Tue,2,112,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
10/06/2020,Wednesday,Wed,3,112,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
11/06/2020,Thursday,Thu,4,112,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
12/06/2020,Friday,Fri,5,112,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
13/06/2020,Saturday,Sat,6,112,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
14/06/2020,Sunday,Sun,7,112,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
15/06/2020,Monday,Mon,1,113,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
16/06/2020,Tuesday,Tue,2,113,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
17/06/2020,Wednesday,Wed,3,113,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
18/06/2020,Thursday,Thu,4,113,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
19/06/2020,Friday,Fri,5,113,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
20/06/2020,Saturday,Sat,6,113,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
21/06/2020,Sunday,Sun,7,113,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
22/06/2020,Monday,Mon,1,114,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
23/06/2020,Tuesday,Tue,2,114,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
24/06/2020,Wednesday,Wed,3,114,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
25/06/2020,Thursday,Thu,4,114,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
26/06/2020,Friday,Fri,5,114,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
27/06/2020,Saturday,Sat,6,114,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
28/06/2020,Sunday,Sun,7,114,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
29/06/2020,Monday,Mon,1,115,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
30/06/2020,Tuesday,Tue,2,115,June,Jun,10,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
01/07/2020,Wednesday,Wed,3,115,July,Jul,11,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
02/07/2020,Thursday,Thu,4,115,July,Jul,11,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
03/07/2020,Friday,Fri,5,115,July,Jul,11,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
04/07/2020,Saturday,Sat,6,115,July,Jul,11,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
05/07/2020,Sunday,Sun,7,115,July,Jul,11,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
06/07/2020,Monday,Mon,1,116,July,Jul,11,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
07/07/2020,Tuesday,Tue,2,116,July,Jul,11,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
08/07/2020,Wednesday,Wed,3,116,July,Jul,11,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
09/07/2020,Thursday,Thu,4,116,July,Jul,11,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
10/07/2020,Friday,Fri,5,116,July,Jul,11,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
11/07/2020,Saturday,Sat,6,116,July,Jul,11,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
12/07/2020,Sunday,Sun,7,116,July,Jul,11,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
13/07/2020,Monday,Mon,1,117,July,Jul,11,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
14/07/2020,Tuesday,Tue,2,117,July,Jul,11,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
15/07/2020,Wednesday,Wed,3,117,July,Jul,11,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
16/07/2020,Thursday,Thu,4,117,July,Jul,11,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
17/07/2020,Friday,Fri,5,117,July,Jul,11,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
18/07/2020,Saturday,Sat,6,117,July,Jul,11,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
19/07/2020,Sunday,Sun,7,117,July,Jul,11,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
20/07/2020,Monday,Mon,1,118,July,Jul,11,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
21/07/2020,Tuesday,Tue,2,118,July,Jul,11,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
22/07/2020,Wednesday,Wed,3,118,July,Jul,11,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
23/07/2020,Thursday,Thu,4,118,July,Jul,11,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
24/07/2020,Friday,Fri,5,118,July,Jul,11,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
25/07/2020,Saturday,Sat,6,118,July,Jul,11,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
26/07/2020,Sunday,Sun,7,118,July,Jul,11,Module 6,2019-20,19/20,2019,2020,2019-20 Module 6,6
27/07/2020,Monday,Mon,1,0,July,Jul,11,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
28/07/2020,Tuesday,Tue,2,0,July,Jul,11,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
29/07/2020,Wednesday,Wed,3,0,July,Jul,11,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
30/07/2020,Thursday,Thu,4,0,July,Jul,11,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
31/07/2020,Friday,Fri,5,0,July,Jul,11,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
01/08/2020,Saturday,Sat,6,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
02/08/2020,Sunday,Sun,7,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
03/08/2020,Monday,Mon,1,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
04/08/2020,Tuesday,Tue,2,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
05/08/2020,Wednesday,Wed,3,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
06/08/2020,Thursday,Thu,4,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
07/08/2020,Friday,Fri,5,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
08/08/2020,Saturday,Sat,6,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
09/08/2020,Sunday,Sun,7,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
10/08/2020,Monday,Mon,1,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
11/08/2020,Tuesday,Tue,2,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
12/08/2020,Wednesday,Wed,3,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
13/08/2020,Thursday,Thu,4,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
14/08/2020,Friday,Fri,5,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
15/08/2020,Saturday,Sat,6,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
16/08/2020,Sunday,Sun,7,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
17/08/2020,Monday,Mon,1,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
18/08/2020,Tuesday,Tue,2,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
19/08/2020,Wednesday,Wed,3,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
20/08/2020,Thursday,Thu,4,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
21/08/2020,Friday,Fri,5,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
22/08/2020,Saturday,Sat,6,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
23/08/2020,Sunday,Sun,7,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
24/08/2020,Monday,Mon,1,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
25/08/2020,Tuesday,Tue,2,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
26/08/2020,Wednesday,Wed,3,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
27/08/2020,Thursday,Thu,4,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
28/08/2020,Friday,Fri,5,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
29/08/2020,Saturday,Sat,6,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
30/08/2020,Sunday,Sun,7,1,August,Aug,0,Module 6,2019-20,0,2019,0,2019-20 Module 6,6
31/08/2020,Monday,Mon,1,1,August,Aug,0,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
01/09/2020,Tuesday,Tue,2,1,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
02/09/2020,Wednesday,Wed,3,1,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
03/09/2020,Thursday,Thu,4,1,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
04/09/2020,Friday,Fri,5,1,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
05/09/2020,Saturday,Sat,6,1,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
06/09/2020,Sunday,Sun,7,1,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
07/09/2020,Monday,Mon,1,2,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
08/09/2020,Tuesday,Tue,2,2,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
09/09/2020,Wednesday,Wed,3,2,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
10/09/2020,Thursday,Thu,4,2,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
11/09/2020,Friday,Fri,5,2,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
12/09/2020,Saturday,Sat,6,2,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
13/09/2020,Sunday,Sun,7,2,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
14/09/2020,Monday,Mon,1,3,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
15/09/2020,Tuesday,Tue,2,3,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
16/09/2020,Wednesday,Wed,3,3,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
17/09/2020,Thursday,Thu,4,3,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
18/09/2020,Friday,Fri,5,3,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
19/09/2020,Saturday,Sat,6,3,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
20/09/2020,Sunday,Sun,7,3,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
21/09/2020,Monday,Mon,1,4,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
22/09/2020,Tuesday,Tue,2,4,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
23/09/2020,Wednesday,Wed,3,4,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
24/09/2020,Thursday,Thu,4,4,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
25/09/2020,Friday,Fri,5,4,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
26/09/2020,Saturday,Sat,6,4,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
27/09/2020,Sunday,Sun,7,4,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
28/09/2020,Monday,Mon,1,5,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
29/09/2020,Tuesday,Tue,2,5,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
30/09/2020,Wednesday,Wed,3,5,September,Sep,1,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
01/10/2020,Thursday,Thu,4,5,October,Oct,2,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
02/10/2020,Friday,Fri,5,5,October,Oct,2,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
03/10/2020,Saturday,Sat,6,5,October,Oct,2,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
04/10/2020,Sunday,Sun,7,5,October,Oct,2,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
05/10/2020,Monday,Mon,1,6,October,Oct,2,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
06/10/2020,Tuesday,Tue,2,6,October,Oct,2,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
07/10/2020,Wednesday,Wed,3,6,October,Oct,2,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
08/10/2020,Thursday,Thu,4,6,October,Oct,2,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
09/10/2020,Friday,Fri,5,6,October,Oct,2,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
10/10/2020,Saturday,Sat,6,6,October,Oct,2,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
11/10/2020,Sunday,Sun,7,6,October,Oct,2,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
12/10/2020,Monday,Mon,1,7,October,Oct,2,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
13/10/2020,Tuesday,Tue,2,7,October,Oct,2,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
14/10/2020,Wednesday,Wed,3,7,October,Oct,2,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
15/10/2020,Thursday,Thu,4,7,October,Oct,2,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
16/10/2020,Friday,Fri,5,7,October,Oct,2,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
17/10/2020,Saturday,Sat,6,7,October,Oct,2,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
18/10/2020,Sunday,Sun,7,7,October,Oct,2,Module 1,2020-21,20/21,2020,2021,2020-21 Module 1,1
19/10/2020,Monday,Mon,1,0,October,Oct,2,Module 1,2020-21,0,2020,0,2020-21 Module 1,1
20/10/2020,Tuesday,Tue,2,0,October,Oct,2,Module 1,2020-21,0,2020,0,2020-21 Module 1,1
21/10/2020,Wednesday,Wed,3,0,October,Oct,2,Module 1,2020-21,0,2020,0,2020-21 Module 1,1
22/10/2020,Thursday,Thu,4,0,October,Oct,2,Module 1,2020-21,0,2020,0,2020-21 Module 1,1
23/10/2020,Friday,Fri,5,0,October,Oct,2,Module 1,2020-21,0,2020,0,2020-21 Module 1,1
24/10/2020,Saturday,Sat,6,0,October,Oct,2,Module 1,2020-21,0,2020,0,2020-21 Module 1,1
25/10/2020,Sunday,Sun,7,0,October,Oct,2,Module 1,2020-21,0,2020,0,2020-21 Module 1,1
26/10/2020,Monday,Mon,1,0,October,Oct,2,Module 1,2020-21,0,2020,0,2020-21 Module 1,1
27/10/2020,Tuesday,Tue,2,0,October,Oct,2,Module 1,2020-21,0,2020,0,2020-21 Module 1,1
28/10/2020,Wednesday,Wed,3,0,October,Oct,2,Module 1,2020-21,0,2020,0,2020-21 Module 1,1
29/10/2020,Thursday,Thu,4,0,October,Oct,2,Module 1,2020-21,0,2020,0,2020-21 Module 1,1
30/10/2020,Friday,Fri,5,0,October,Oct,2,Module 1,2020-21,0,2020,0,2020-21 Module 1,1
31/10/2020,Saturday,Sat,6,0,October,Oct,2,Module 1,2020-21,0,2020,0,2020-21 Module 1,1
01/11/2020,Sunday,Sun,7,0,November,Nov,3,Module 1,2020-21,0,2020,0,2020-21 Module 1,1
02/11/2020,Monday,Mon,1,8,November,Nov,3,Module 2,2020-21,20/21,2020,2021,2020-21 Module 2,2
03/11/2020,Tuesday,Tue,2,8,November,Nov,3,Module 2,2020-21,20/21,2020,2021,2020-21 Module 2,2
04/11/2020,Wednesday,Wed,3,8,November,Nov,3,Module 2,2020-21,20/21,2020,2021,2020-21 Module 2,2
05/11/2020,Thursday,Thu,4,8,November,Nov,3,Module 2,2020-21,20/21,2020,2021,2020-21 Module 2,2
06/11/2020,Friday,Fri,5,8,November,Nov,3,Module 2,2020-21,20/21,2020,2021,2020-21 Module 2,2
07/11/2020,Saturday,Sat,6,8,November,Nov,3,Module 2,2020-21,20/21,2020,2021,2020-21 Module 2,2
08/11/2020,Sunday,Sun,7,8,November,Nov,3,Module 2,2020-21,20/21,2020,2021,2020-21 Module 2,2
09/11/2020,Monday,Mon,1,9,November,Nov,3,Module 2,2020-21,20/21,2020,2021,2020-21 Module 2,2
10/11/2020,Tuesday,Tue,2,9,November,Nov,3,Module 2,2020-21,20/21,2020,2021,2020-21 Module 2,2
11/11/2020,Wednesday,Wed,3,9,November,Nov,3,Module 2,2020-21,20/21,2020,2021,2020-21 Module 2,2
12/11/2020,Thursday,Thu,4,9,November,Nov,3,Module 2,2020-21,20/21,2020,2021,2020-21 Module 2,2
13/11/2020,Friday,Fri,5,9,November,Nov,3,Module 2,2020-21,20/21,2020,2021,2020-21 Module 2,2
14/11/2020,Saturday,Sat,6,9,November,Nov,3,Module 2,2020-21,20/21,2020,2021,2020-21 Module 2,2
15/11/2020,Sunday,Sun,7,9,November,Nov,3,Module 2,2020-21,20/21,2020,2021,2020-21 Module 2,2
16/11/2020,Monday,Mon,1,10,November,Nov,3,Module 2,2020-21,20/21,2020,2021,2020-21 Module 2,2
17/11/2020,Tuesday,Tue,2,10,November,Nov,3,Module 2,2020-21,20/21,2020,2021,2020-21 Module 2,2
18/11/2020,Wednesday,Wed,3,10,November,Nov,3,Module 2,2020-21,20/21,2020,2021,2020-21 Module 2,2
19/11/2020,Thursday,Thu,4,10,November,Nov,3,Module 2,2020-21,20/21,2020,2021,2020-21 Module 2,2
20/11/2020,Friday,Fri,5,10,November,Nov,3,Module 2,2020-21,20/21,2020,2021,2020-21 Module 2,2
21/11/2020,Saturday,Sat,6,10,November,Nov,3,Module 2,2020-21,20/21,2020,2021,2020-21 Module 2,2
22/11/2020,Sunday,Sun,7,10,November,Nov,3,Module 2,2020-21,20/21,2020,2021,2020-21 Module 2,2
23/11/2020,Monday,Mon,1,11,November,Nov,3,Module 2,2020-21,20/21,2020,2021,2020-21 Module 2,2
24/11/2020,Tuesday,Tue,2,11,November,Nov,3,Module 2,2020-21,20/21,2020,2021,2020-21 Module 2,2
25/11/2020,Wednesday,Wed,3,11,November,Nov,3,Module 2,2020-21,20/21,2020,2021,2020-21 Module 2,2
26/11/2020,Thursday,Thu,4,11,November,Nov,3,Module 2,2020-21,20/21,2020,2021,2020-21 Module 2,2
27/11/2020,Friday,Fri,5,11,November,Nov,3,Module 2,2020-21,20/21,2020,2021,2020-21 Module 2,2
